old_base_name,old_variant_count,old_variant_skus,total_revenue_q1q2,total_units_sold,unique_customer_count,new_sku,new_name,new_permalink,new_price,new_image,new_categories,mix_composition,match_score,bullet_1,bullet_2,bullet_3,bullet_4
Cattle Spinach,1,PG-ATPO-1-LB,156.5,5,5,PB-COW-NTR,Cool Season Cattle Pasture Seed Mix,https://naturesseed.com/products/pasture-seed/cattle-dairy-cow-pasture-mix-cold-warm-season/,39.99,https://naturesseed.com/wp-content/uploads/2025/07/NCOW-Main.webp,"Pasture Seed, All Seed, Cattle Pasture Seed, Southern US Pasture Seeds &amp; Seed Mixes",Meadow Bromegrass 70%; Perennial Ryegrass 18%; Orchardgrass 6%; Alfalfa 4%; White Clover 2%,40,"Scientifically balanced blend of Meadow Bromegrass (70%), Perennial Ryegrass (18%), Orchardgrass (6%), Alfalfa (4%) — each species chosen for complementary growth habits and root structures.",Optimized for cattle grazing with high-yield forage species that maximize feed value per acre and support rotational grazing programs.,Selected for USDA zones 7-10 with heat-tolerant varieties that maintain productivity through hot summers and mild winters.,Key features: Drought Hardy | Winter Hardy | Grazing Tough
Pacific Northwest Honey Bee Pasture Mix - 1 Acre,1,PB-PNWHB-20-LB,156.0,1,1,PB-SHEP-N,Cool Season Sheep Pasture Mix,https://naturesseed.com/products/pasture-seed/sheep-pasture-forage-mix-cold-season/,49.99,https://naturesseed.com/wp-content/uploads/2025/07/NSHEEP-1.png,"All Seed, Northern US Pasture Seeds &amp; Seed Mixes, Pasture Seed, Sheep Pastures",Forage Mix Tall Fescue 45%; Birdsfoot Trefoil 11%; Chicory 11%; Orchardgrass 11%; Perennial Ryegrass 9%; White Clover 6%; Kentucky Bluegrass 5%; Bermuda Grass 2%,70,"Scientifically balanced blend of Forage Mix Tall Fescue (45%), Birdsfoot Trefoil (11%), Chicory (11%), Orchardgrass (11%) — each species chosen for complementary growth habits and root structures.",Selected for sheep-friendly grazing with species that tolerate close cropping and recover quickly between rotations.,Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: High Protein | Drought Hardy | Nitrogen Fix
TWCA Water-Wise Blue Ribbon Mix,1,TURF-BR-5-LB-OLD,149.97,3,3,TURF-JBR,Jimmy's Blue Ribbon Lawn Seed Mix,https://naturesseed.com/products/grass-seed/jimmys-blue-ribbon-premium-grass-seed-mix/,89.99,https://naturesseed.com/wp-content/uploads/2025/07/JimmyGrass.png,"All Seed, Northern Lawn, TWCA - Water-Wise Lawn, Lawn Seed",Kentucky bluegrass and 20%; Kentucky Bluegrass 80%; Perennial Ryegrass 20%,50,"Scientifically balanced blend of Kentucky bluegrass and (20%), Kentucky Bluegrass (80%), Perennial Ryegrass (20%) — each species chosen for complementary growth habits and root structures.","Engineered for a dense, resilient lawn that handles foot traffic, recovers from wear, and stays green through seasonal changes.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: Water-saving | Showstopper Lawn | Durability
"Western Yarrow - 0.25lbs, Northern California",1,W-ACMI-0.25-LB,138.98,2,2,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: California Native | Colorful | Pollinator-Friendly
California Goldfields - 1 Pack,1,W-LACA,138.01,37,23,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.","Native California species adapted to Mediterranean climate patterns — drought-tolerant once established, thriving on seasonal rainfall.",Key features: California Native | Colorful | Pollinator-Friendly
Rocky Mountain Penstemon,2,W-PEST-0.25-LB;W-PEST-0.5-LB,131.19,3,3,WB-RM,Rocky Mountain Wildflower Seed Mix,https://naturesseed.com/products/wildflower-seed/rocky-mountain-wildflower-mix/,29.99,https://naturesseed.com/wp-content/uploads/2025/07/shutterstock_292137011-scaled-1.jpg,"All Seed, Native Wildflower Seed &amp; Seed Mixes",,20,Rocky Mountain Wildflower Mix is a custom-crafted wildflower seed blend designed for high-altitude regions in the Western U.,A carefully curated wildflower selection featuring native species adapted to your region's climate and soil conditions.,Key features: Colorful | Pollinator-Friendly | Drought-Tolerant,
Clasping Coneflower,2,W-RUAM-1-LB;W-RUAM-0.25-LB,126.95,9,9,BDL-FYC,First-Year Color + Perennial Foundation Wildflower Kit,https://naturesseed.com/products/wildflower-seed/first-year-and-perennial-foundation-wildflower-kit/,49.99,https://naturesseed.com/wp-content/uploads/2026/02/First-Year-Color-Perennial-Foundation-Wildflower-Kit-2-Mix-Instant-Permanent-Meadow-Starter-1.png,Native Wildflower Seed &amp; Seed Mixes,,30,A 2-mix wildflower kit designed to solve the biggest problem with perennial wildflower plantings: the wait.,A carefully curated wildflower selection featuring native species adapted to your region's climate and soil conditions.,"Key features: 1 lb Kit | ~1,000 Sq Ft | Year 1 Color",
"Western Yarrow - 0.5lbs, Native Variety",1,W-ACLA-0.5-LB-OLD,125.8,2,2,PB-CABIN,Native Cabin Grass Seed Mix,https://naturesseed.com/products/pasture-seed/native-cabin-grass-mix/,43.99,https://naturesseed.com/wp-content/uploads/2025/12/NativeCabinLawn.webp,"Food Plot Seed, Specialty Seed",,40,"Native Cabin Grass Mix is a low-mow, drought-tolerant seed blend designed to provide a soft, natural-looking lawn that fits seamlessly into rustic settings.","Perfect as a native lawn alternative around cabins, fire pits, and outdoor seating areas, it establishes quickly and stays compact with regular mowing.","Available now at $43.99 — ships direct to your door, ready for spring planting season.",
California Poppy,1,W-ESCA-0.5-LB-OLD,125.75,3,2,W-ESCA,California Poppy,https://naturesseed.com/products/wildflower-seed/california-poppy/,7.99,https://naturesseed.com/wp-content/uploads/2025/07/CaliforniaPoppy.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,70,"The California poppy is a low-growing wildflower known for its vibrant, cup-shaped blooms and delicate, fern-like foliage.","Flowers are typically 2–3 inches wide with silky, four-petaled cups in golden orange or yellow—though some varieties come in cream, pink, or red.","Native California species adapted to Mediterranean climate patterns — drought-tolerant once established, thriving on seasonal rainfall.",Key features: Aesthetic Use | Pollinator | Low Water
"Dotseed Plantain - 1 lb, Northern California",1,PG-PLER-N-1-LB,124.56,1,1,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: California Native | Colorful | Pollinator-Friendly
Dahurian Wildrye,2,PG-ELDA-10-LB;PG-ELDA-1-LB,121.93,11,8,PB-DRY,Dryland Pasture Mix,https://naturesseed.com/products/pasture-seed/dryland-pasture-mix/,50.99,https://naturesseed.com/wp-content/uploads/2025/12/DrylandPAsture.webp,,Drought-Tolerant Tall Fescue 30%; Intermediate Wheatgrass 25%; Crested Wheatgrass 20%; Drought-Resistant Orchardgrass 15%,30,"Scientifically balanced blend of Drought-Tolerant Tall Fescue (30%), Intermediate Wheatgrass (25%), Crested Wheatgrass (20%), Drought-Resistant Orchardgrass (15%) — each species chosen for complementary growth habits and root structures.",Purpose-built forage blend designed for productive grazing with species proven in real-world pasture conditions.,Key features: More Grazing From Every Drop | Grass Even When You Skip | Pasture That Fits Your,
"Miniature Lupine - 1lbs, Southern California",1,W-LUBI-1-LB-OLD,120.37,2,2,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.",Selected for USDA zones 7-10 with heat-tolerant varieties that maintain productivity through hot summers and mild winters.,Key features: California Native | Colorful | Pollinator-Friendly
Bermuda Grass Seed Blend,1,TURF-BERM-5-LB-OLD,119.99,1,1,TURF-BERM,Bermuda Grass Seed Mix for Lawns,https://naturesseed.com/products/grass-seed/bermudagrass-seed-blend/,119.99,https://naturesseed.com/wp-content/uploads/2025/07/Bermudagrass-1.png,"All Seed, Southern Lawn, Sports Turf/High Traffic, Lawn Seed",,80,"Meet our Premium Bermuda Grass Lawn Seed Blend , powered by the exclusive “VSP Triple” mix of Maya, Blackjack, and Transcontinental varieties.","Engineered for a dense, resilient lawn that handles foot traffic, recovers from wear, and stays green through seasonal changes.",Selected for USDA zones 7-10 with heat-tolerant varieties that maintain productivity through hot summers and mild winters.,Key features: Warm Season | Extreme Durability | Coarse Texture
"Miniature Lupine - 1lbs, Northern California",1,W-LUBI-N-1-LB-OLD,112.5,1,1,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: California Native | Colorful | Pollinator-Friendly
Great Plains Upland Game Food Plot Mix - 1 Acre,1,PB-GPUG-1-A,112.0,1,1,PB-GAME,Big Game Food Plot &amp; Forage Mix,https://naturesseed.com/products/pasture-seed/big-game-food-plot-forage-mix/,29.99,https://naturesseed.com/wp-content/uploads/2025/07/Game-1.webp,"All Seed, Food Plot Seed, Northern US Pasture Seeds &amp; Seed Mixes, Southern US Pasture Seeds &amp; Seed Mixes, Transitional Zone Pasture Seeds &amp; Seed Mixes, Pasture Seed",Oats 61%; Chicory 14%; Alfalfa 5%; Forage Radish 5%; White Clover 5%; Crimson Clover 4%; Triticale 4%; Peas 3%; Red Clover 2%,60,"Scientifically balanced blend of Oats (61%), Chicory (14%), Alfalfa (5%), Forage Radish (5%) — each species chosen for complementary growth habits and root structures.","Wildlife food plot blend timed for peak nutritional value during hunting season, attracting and holding game on your property.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: Drought Hardy | Wildlife Magnet | High Protein
Wallflower,3,W-CHAL-0.25-LB;W-CHAL-1-LB;W-CHAL,104.69,7,6,BDL-FYC,First-Year Color + Perennial Foundation Wildflower Kit,https://naturesseed.com/products/wildflower-seed/first-year-and-perennial-foundation-wildflower-kit/,49.99,https://naturesseed.com/wp-content/uploads/2026/02/First-Year-Color-Perennial-Foundation-Wildflower-Kit-2-Mix-Instant-Permanent-Meadow-Starter-1.png,Native Wildflower Seed &amp; Seed Mixes,,30,A 2-mix wildflower kit designed to solve the biggest problem with perennial wildflower plantings: the wait.,A carefully curated wildflower selection featuring native species adapted to your region's climate and soil conditions.,"Key features: 1 lb Kit | ~1,000 Sq Ft | Year 1 Color",
"Miniature Lupine - 1 Pack, Northern California",1,W-LUBI-OLD,100.85,33,11,PB-COSS,Coastal California Sage Scrub Mix,https://naturesseed.com/products/wildflower-seed/coastal-sage-scrub-mix/,38.82,https://naturesseed.com/wp-content/uploads/2025/09/Coastal-Sage-Scrub-Mix.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, California Collection",,40,The Coastal Sage Scrub Mix is a carefully curated blend of native Californian plant seeds designed to flourish in coastal sage scrub habitats.,"Bursting with diversity, it includes a mix of grasses, shrubs, and wildflowers that will bring a beautiful variety of colors to your garden.",Adapted for USDA zones 3-6 with cold-hardy species that establish quickly in cool soils and survive harsh winters.,Key features: California Native | Colorful | Pollinator-Friendly
Owl’s Clover - 1 Pack,1,W-ORPU,97.33,36,8,PB-CLV,Pasture Clover Mix for Waterfowl Food Plots,https://naturesseed.com/products/pasture-seed/pasture-clover-mix-for-duck-quail-food-plot/,47.99,https://naturesseed.com/wp-content/uploads/2025/12/Duck-and-Quail-Food-Plot.webp,"Pasture Seed, Food Plot Seed",Ladino White Clover 40%; Medium Red Clover 35%; Alsike Clover 15%; Subterranean Clover 10%,40,"Scientifically balanced blend of Ladino White Clover (40%), Medium Red Clover (35%), Alsike Clover (15%), Subterranean Clover (10%) — each species chosen for complementary growth habits and root structures.",Purpose-built forage blend designed for productive grazing with species proven in real-world pasture conditions.,Key features: Turn Wet Wasted Ground Into | Let Your Food Plot Hunt For | Keep Birds On Your Side Of,
Blanket Flower - 1 Pack,1,W-GAAR,94.46,31,17,BDL-FYC,First-Year Color + Perennial Foundation Wildflower Kit,https://naturesseed.com/products/wildflower-seed/first-year-and-perennial-foundation-wildflower-kit/,49.99,https://naturesseed.com/wp-content/uploads/2026/02/First-Year-Color-Perennial-Foundation-Wildflower-Kit-2-Mix-Instant-Permanent-Meadow-Starter-1.png,Native Wildflower Seed &amp; Seed Mixes,,30,A 2-mix wildflower kit designed to solve the biggest problem with perennial wildflower plantings: the wait.,A carefully curated wildflower selection featuring native species adapted to your region's climate and soil conditions.,"Key features: 1 lb Kit | ~1,000 Sq Ft | Year 1 Color",
False Sunflower,2,W-HEHE-0.25-LB;W-HEHE-1-LB,92.99,5,5,W-ENCA,California Bush Sunflower Seed,https://naturesseed.com/products/wildflower-seed/california-bush-sunflower/,21.16,https://naturesseed.com/wp-content/uploads/2025/09/Encelia-californica.png,"All Seed, Native Wildflower Seed &amp; Seed Mixes, Specialty Seed, California Collection",,40,"This Bush Sunflower seed was collected with permits from wildland areas in Santa Barbara County, CA.",California Bush Sunflower (Encelia californica) is a fast-growing shrub with bright yellow daisy-like flowers.,"Native California species adapted to Mediterranean climate patterns — drought-tolerant once established, thriving on seasonal rainfall.",Key features: Long-Blooming | Drought-Tolerant | Erosion-Control
